zip,primary_city,state,latitude,longitude,county,County
49686,Traverse City,MI,44.75,-85.6,Grand Traverse,"Grand Traverse County, Michigan"
49688,Tustin,MI,44.1,-85.45,Osceola,"Osceola County, Michigan"
49689,Wellston,MI,44.21,-85.95,Manistee,"Manistee County, Michigan"
49690,Williamsburg,MI,44.76,-85.4,Grand Traverse,"Grand Traverse County, Michigan"
49696,Traverse City,MI,44.75,-85.6,Grand Traverse,"Grand Traverse County, Michigan"
49701,Mackinaw City,MI,45.77,-84.74,Emmet,"Emmet County, Michigan"
49705,Afton,MI,45.31,-84.45,Cheboygan,"Cheboygan County, Michigan"
49706,Alanson,MI,45.44,-84.78,Emmet,"Emmet County, Michigan"
49707,Alpena,MI,45.07,-83.43,Alpena,"Alpena County, Michigan"
49709,Atlanta,MI,45,-84.15,Montmorency,"Montmorency County, Michigan"
49710,Barbeau,MI,46.28,-84.28,Chippewa,"Chippewa County, Michigan"
49711,Bay Shore,MI,45.34,-85.15,Charlevoix,"Charlevoix County, Michigan"
49712,Boyne City,MI,45.21,-85.01,Charlevoix,"Charlevoix County, Michigan"
49713,Boyne Falls,MI,45.16,-84.91,Charlevoix,"Charlevoix County, Michigan"
49715,Brimley,MI,46.4,-84.57,Chippewa,"Chippewa County, Michigan"
49716,Brutus,MI,45.5,-84.75,Cheboygan,"Cheboygan County, Michigan"
49717,Burt Lake,MI,45.43,-84.71,Cheboygan,"Cheboygan County, Michigan"
49718,Carp Lake,MI,45.69,-84.79,Emmet,"Emmet County, Michigan"
49719,Cedarville,MI,45.99,-84.36,Mackinac,"Mackinac County, Michigan"
49720,Charlevoix,MI,45.31,-85.25,Charlevoix,"Charlevoix County, Michigan"
49721,Cheboygan,MI,45.64,-84.46,Cheboygan,"Cheboygan County, Michigan"
49722,Conway,MI,45.41,-84.87,Emmet,"Emmet County, Michigan"
49723,Cross Village,MI,45.63,-85.03,Emmet,"Emmet County, Michigan"
49724,Dafter,MI,46.36,-84.43,Chippewa,"Chippewa County, Michigan"
49725,De Tour Village,MI,45.99,-83.9,Chippewa,"Chippewa County, Michigan"
49726,Drummond Island,MI,46,-83.67,Chippewa,"Chippewa County, Michigan"
49727,East Jordan,MI,45.15,-85.13,Charlevoix,"Charlevoix County, Michigan"
49728,Eckerman,MI,46.36,-85.03,Chippewa,"Chippewa County, Michigan"
49729,Ellsworth,MI,45.16,-85.24,Antrim,"Antrim County, Michigan"
49730,Elmira,MI,45.06,-84.85,Antrim,"Antrim County, Michigan"
49733,Frederic,MI,44.78,-84.73,Crawford,"Crawford County, Michigan"
49734,Gaylord,MI,45.02,-84.67,Otsego,"Otsego County, Michigan"
49735,Gaylord,MI,45.02,-84.67,Otsego,"Otsego County, Michigan"
49736,Goetzville,MI,46.08,-84.09,Chippewa,"Chippewa County, Michigan"
49737,Good Hart,MI,45.56,-85.11,Emmet,"Emmet County, Michigan"
49738,Grayling,MI,44.65,-84.7,Crawford,"Crawford County, Michigan"
49739,Grayling,MI,44.65,-84.7,Crawford,"Crawford County, Michigan"
49740,Harbor Springs,MI,45.43,-84.98,Emmet,"Emmet County, Michigan"
49743,Hawks,MI,45.3,-83.9,Presque Isle,"Presque Isle County, Michigan"
49744,Herron,MI,45,-83.66,Alpena,"Alpena County, Michigan"
49745,Hessel,MI,46.03,-84.44,Mackinac,"Mackinac County, Michigan"
49746,Hillman,MI,45.06,-83.9,Montmorency,"Montmorency County, Michigan"
49747,Hubbard Lake,MI,44.8,-83.59,Alcona,"Alcona County, Michigan"
49748,Hulbert,MI,46.35,-85.15,Chippewa,"Chippewa County, Michigan"
49749,Indian River,MI,45.41,-84.61,Cheboygan,"Cheboygan County, Michigan"
49751,Johannesburg,MI,44.98,-84.46,Otsego,"Otsego County, Michigan"
49752,Kinross,MI,46.26,-84.51,Chippewa,"Chippewa County, Michigan"
49753,Lachine,MI,45.08,-83.73,Alpena,"Alpena County, Michigan"
49755,Levering,MI,45.63,-84.76,Emmet,"Emmet County, Michigan"
49756,Lewiston,MI,44.88,-84.31,Oscoda,"Oscoda County, Michigan"
49757,Mackinac Island,MI,45.85,-84.62,Mackinac,"Mackinac County, Michigan"
49759,Millersburg,MI,45.33,-84.06,Presque Isle,"Presque Isle County, Michigan"
49760,Moran,MI,46.08,-85.01,Mackinac,"Mackinac County, Michigan"
49761,Mullett Lake,MI,45.57,-84.51,Cheboygan,"Cheboygan County, Michigan"
49762,Naubinway,MI,46.11,-85.45,Mackinac,"Mackinac County, Michigan"
49764,Oden,MI,45.42,-84.84,Emmet,"Emmet County, Michigan"
49765,Onaway,MI,45.35,-84.22,Presque Isle,"Presque Isle County, Michigan"
49766,Ossineke,MI,44.9,-83.43,Alpena,"Alpena County, Michigan"
49768,Paradise,MI,46.62,-85.03,Chippewa,"Chippewa County, Michigan"
49769,Pellston,MI,45.55,-84.78,Emmet,"Emmet County, Michigan"
49770,Petoskey,MI,45.36,-84.95,Emmet,"Emmet County, Michigan"
49774,Pickford,MI,46.16,-84.36,Chippewa,"Chippewa County, Michigan"
49775,Pointe Aux Pins,MI,45.76,-84.46,Mackinac,"Mackinac County, Michigan"
49776,Posen,MI,45.26,-83.69,Presque Isle,"Presque Isle County, Michigan"
49777,Presque Isle,MI,45.3,-83.46,Presque Isle,"Presque Isle County, Michigan"
49779,Rogers City,MI,45.42,-83.81,Presque Isle,"Presque Isle County, Michigan"
49780,Rudyard,MI,46.23,-84.6,Chippewa,"Chippewa County, Michigan"
49781,Saint Ignace,MI,45.86,-84.72,Mackinac,"Mackinac County, Michigan"
49782,Beaver Island,MI,45.65,-85.55,Charlevoix,"Charlevoix County, Michigan"
49783,Sault Sainte Marie,MI,46.48,-84.36,Chippewa,"Chippewa County, Michigan"
49784,Kincheloe,MI,46.24,-84.49,Chippewa,"Chippewa County, Michigan"
49785,Kincheloe,MI,46.24,-84.49,Chippewa,"Chippewa County, Michigan"
49786,Kincheloe,MI,46.24,-84.49,Chippewa,"Chippewa County, Michigan"
49788,Kincheloe,MI,46.24,-84.49,Chippewa,"Chippewa County, Michigan"
49790,Eckerman,MI,46.35,-84.96,Chippewa,"Chippewa County, Michigan"
49791,Topinabee,MI,45.48,-84.6,Cheboygan,"Cheboygan County, Michigan"
49792,Tower,MI,45.35,-84.3,Cheboygan,"Cheboygan County, Michigan"
49793,Trout Lake,MI,46.18,-85.01,Chippewa,"Chippewa County, Michigan"
49795,Vanderbilt,MI,45.14,-84.66,Otsego,"Otsego County, Michigan"
49796,Walloon Lake,MI,45.26,-84.91,Charlevoix,"Charlevoix County, Michigan"
49797,Waters,MI,44.9,-84.71,Otsego,"Otsego County, Michigan"
49799,Wolverine,MI,45.27,-84.6,Cheboygan,"Cheboygan County, Michigan"
49801,Iron Mountain,MI,45.82,-88.06,Dickinson,"Dickinson County, Michigan"
49802,Kingsford,MI,45.8,-88.09,Dickinson,"Dickinson County, Michigan"
49805,Allouez,MI,47.28,-88.4,Keweenaw,"Keweenaw County, Michigan"
49806,Au Train,MI,46.43,-86.83,Alger,"Alger County, Michigan"
49807,Bark River,MI,45.72,-87.3,Delta,"Delta County, Michigan"
49808,Big Bay,MI,46.81,-87.72,Marquette,"Marquette County, Michigan"
49812,Carney,MI,45.58,-87.55,Menominee,"Menominee County, Michigan"
49814,Champion,MI,46.52,-87.97,Marquette,"Marquette County, Michigan"
49815,Channing,MI,46.13,-88.08,Dickinson,"Dickinson County, Michigan"
49816,Chatham,MI,46.34,-86.93,Alger,"Alger County, Michigan"
49817,Cooks,MI,45.91,-86.47,Delta,"Delta County, Michigan"
49818,Cornell,MI,45.9,-87.23,Delta,"Delta County, Michigan"
49819,Arnold,MI,46.05,-87.48,Marquette,"Marquette County, Michigan"
49820,Curtis,MI,46.2,-85.75,Mackinac,"Mackinac County, Michigan"
49821,Daggett,MI,45.46,-87.6,Menominee,"Menominee County, Michigan"
49822,Deerton,MI,46.47,-87.04,Alger,"Alger County, Michigan"
49825,Eben Junction,MI,46.35,-86.97,Alger,"Alger County, Michigan"
49826,Rumely,MI,46.34,-86.92,Alger,"Alger County, Michigan"
49827,Engadine,MI,46.11,-85.56,Mackinac,"Mackinac County, Michigan"
49829,Escanaba,MI,45.74,-87.08,Delta,"Delta County, Michigan"
49831,Felch,MI,46,-87.85,Dickinson,"Dickinson County, Michigan"
49833,Little Lake,MI,46.28,-87.33,Marquette,"Marquette County, Michigan"
49834,Foster City,MI,45.97,-87.75,Dickinson,"Dickinson County, Michigan"
49835,Garden,MI,45.77,-86.55,Delta,"Delta County, Michigan"
49836,Germfask,MI,46.25,-85.92,Schoolcraft,"Schoolcraft County, Michigan"
49837,Gladstone,MI,45.85,-87.02,Delta,"Delta County, Michigan"
49838,Gould City,MI,46.1,-85.7,Mackinac,"Mackinac County, Michigan"
49839,Grand Marais,MI,46.65,-86.03,Alger,"Alger County, Michigan"
49840,Gulliver,MI,45.98,-86.02,Schoolcraft,"Schoolcraft County, Michigan"
49841,Gwinn,MI,46.29,-87.43,Marquette,"Marquette County, Michigan"
49845,Harris,MI,45.91,-87.42,Menominee,"Menominee County, Michigan"
49847,Hermansville,MI,45.71,-87.6,Menominee,"Menominee County, Michigan"
49848,Ingalls,MI,45.38,-87.61,Menominee,"Menominee County, Michigan"
49849,Ishpeming,MI,46.48,-87.66,Marquette,"Marquette County, Michigan"
49852,Loretto,MI,45.77,-87.81,Dickinson,"Dickinson County, Michigan"
49853,Mc Millan,MI,46.37,-85.74,Luce,"Luce County, Michigan"
49854,Manistique,MI,45.95,-86.25,Schoolcraft,"Schoolcraft County, Michigan"
49855,Marquette,MI,46.55,-87.39,Marquette,"Marquette County, Michigan"
49858,Menominee,MI,45.12,-87.62,Menominee,"Menominee County, Michigan"
49861,Michigamme,MI,46.53,-88.11,Baraga,"Baraga County, Michigan"
49862,Munising,MI,46.4,-86.59,Alger,"Alger County, Michigan"
49863,Nadeau,MI,45.56,-87.53,Menominee,"Menominee County, Michigan"
49864,Nahma,MI,46,-86.69,Delta,"Delta County, Michigan"
49865,National Mine,MI,46.45,-87.68,Marquette,"Marquette County, Michigan"
49866,Negaunee,MI,46.49,-87.59,Marquette,"Marquette County, Michigan"
49868,Newberry,MI,46.35,-85.5,Luce,"Luce County, Michigan"
49870,Norway,MI,45.8,-87.91,Dickinson,"Dickinson County, Michigan"
49871,Palmer,MI,46.43,-87.58,Marquette,"Marquette County, Michigan"
49872,Perkins,MI,45.97,-87.07,Delta,"Delta County, Michigan"
49873,Perronville,MI,45.87,-87.48,Menominee,"Menominee County, Michigan"
49874,Powers,MI,45.68,-87.52,Menominee,"Menominee County, Michigan"
49876,Quinnesec,MI,45.8,-87.99,Dickinson,"Dickinson County, Michigan"
49877,Ralph,MI,46.07,-87.73,Dickinson,"Dickinson County, Michigan"
49878,Rapid River,MI,45.92,-86.97,Delta,"Delta County, Michigan"
49879,Republic,MI,46.4,-87.98,Marquette,"Marquette County, Michigan"
49880,Rock,MI,46.06,-87.16,Delta,"Delta County, Michigan"
49881,Sagola,MI,46.08,-88.07,Dickinson,"Dickinson County, Michigan"
49883,Seney,MI,46.36,-85.97,Schoolcraft,"Schoolcraft County, Michigan"
49884,Shingleton,MI,46.37,-86.48,Alger,"Alger County, Michigan"
49885,Skandia,MI,46.38,-87.23,Marquette,"Marquette County, Michigan"
49886,Spalding,MI,45.69,-87.51,Menominee,"Menominee County, Michigan"
49887,Stephenson,MI,45.41,-87.6,Menominee,"Menominee County, Michigan"
49891,Trenary,MI,46.2,-86.97,Alger,"Alger County, Michigan"
49892,Vulcan,MI,45.78,-87.87,Dickinson,"Dickinson County, Michigan"
49893,Wallace,MI,45.35,-87.61,Menominee,"Menominee County, Michigan"
49894,Wells,MI,45.78,-87.06,Delta,"Delta County, Michigan"
49895,Wetmore,MI,46.38,-86.62,Alger,"Alger County, Michigan"
49896,Wilson,MI,45.7,-87.45,Menominee,"Menominee County, Michigan"
49901,Ahmeek,MI,47.29,-88.39,Keweenaw,"Keweenaw County, Michigan"
49902,Alpha,MI,46.04,-88.37,Iron,"Iron County, Michigan"
49903,Amasa,MI,46.23,-88.45,Iron,"Iron County, Michigan"
49905,Atlantic Mine,MI,47.09,-88.71,Houghton,"Houghton County, Michigan"
49908,Baraga,MI,46.77,-88.49,Baraga,"Baraga County, Michigan"
49910,Bergland,MI,46.6,-89.57,Ontonagon,"Ontonagon County, Michigan"
49911,Bessemer,MI,46.47,-90.04,Gogebic,"Gogebic County, Michigan"
49912,Bruce Crossing,MI,46.51,-89.21,Ontonagon,"Ontonagon County, Michigan"
49913,Calumet,MI,47.24,-88.45,Houghton,"Houghton County, Michigan"
49915,Caspian,MI,46.06,-88.62,Iron,"Iron County, Michigan"
49916,Chassell,MI,47.03,-88.53,Houghton,"Houghton County, Michigan"
49917,Copper City,MI,47.28,-88.38,Houghton,"Houghton County, Michigan"
49918,Copper Harbor,MI,47.46,-87.81,Keweenaw,"Keweenaw County, Michigan"
49919,Covington,MI,46.51,-88.44,Baraga,"Baraga County, Michigan"
49920,Crystal Falls,MI,46.09,-88.32,Iron,"Iron County, Michigan"
49921,Dodgeville,MI,47.09,-88.57,Houghton,"Houghton County, Michigan"
49922,Dollar Bay,MI,47.14,-88.53,Houghton,"Houghton County, Michigan"
49925,Ewen,MI,46.54,-89.3,Ontonagon,"Ontonagon County, Michigan"
49927,Gaastra,MI,46.05,-88.6,Iron,"Iron County, Michigan"
49929,Greenland,MI,46.82,-89.07,Ontonagon,"Ontonagon County, Michigan"
49930,Hancock,MI,47.13,-88.6,Houghton,"Houghton County, Michigan"
49931,Houghton,MI,47.11,-88.56,Houghton,"Houghton County, Michigan"
49934,Hubbell,MI,47.17,-88.43,Houghton,"Houghton County, Michigan"
49935,Iron River,MI,46.09,-88.63,Iron,"Iron County, Michigan"
49938,Ironwood,MI,46.45,-90.15,Gogebic,"Gogebic County, Michigan"
49942,Kearsarge,MI,47.27,-88.46,Houghton,"Houghton County, Michigan"
49945,Lake Linden,MI,47.08,-88.4,Houghton,"Houghton County, Michigan"
49946,Lanse,MI,46.72,-88.28,Baraga,"Baraga County, Michigan"
49947,Marenisco,MI,46.38,-89.68,Gogebic,"Gogebic County, Michigan"
49948,Mass City,MI,46.77,-89.08,Ontonagon,"Ontonagon County, Michigan"
49950,Mohawk,MI,47.3,-88.37,Keweenaw,"Keweenaw County, Michigan"
49952,Nisula,MI,46.76,-88.79,Houghton,"Houghton County, Michigan"
49953,Ontonagon,MI,46.86,-89.31,Ontonagon,"Ontonagon County, Michigan"
49955,Painesdale,MI,47.03,-88.68,Houghton,"Houghton County, Michigan"
49958,Pelkie,MI,46.82,-88.63,Baraga,"Baraga County, Michigan"
49959,Ramsay,MI,46.47,-90.02,Gogebic,"Gogebic County, Michigan"
49960,Rockland,MI,46.73,-89.17,Ontonagon,"Ontonagon County, Michigan"
49961,Sidnaw,MI,46.5,-88.7,Houghton,"Houghton County, Michigan"
49962,Skanee,MI,46.89,-88.18,Baraga,"Baraga County, Michigan"
49963,South Range,MI,47.07,-88.64,Houghton,"Houghton County, Michigan"
49964,Stambaugh,MI,46.07,-88.63,Iron,"Iron County, Michigan"
49965,Toivola,MI,47,-88.75,Houghton,"Houghton County, Michigan"
49967,Trout Creek,MI,46.48,-89.02,Houghton,"Houghton County, Michigan"
49968,Wakefield,MI,46.47,-89.93,Gogebic,"Gogebic County, Michigan"
49969,Watersmeet,MI,46.27,-89.18,Gogebic,"Gogebic County, Michigan"
49970,Watton,MI,46.53,-88.6,Baraga,"Baraga County, Michigan"
49971,White Pine,MI,46.75,-89.58,Ontonagon,"Ontonagon County, Michigan"
50001,Ackworth,IA,41.36,-93.47,Warren,"Warren County, Iowa"
50002,Adair,IA,41.5,-94.64,Guthrie,"Guthrie County, Iowa"
50003,Adel,IA,41.61,-94.02,Dallas,"Dallas County, Iowa"
50005,Albion,IA,42.11,-92.98,Marshall,"Marshall County, Iowa"
50006,Alden,IA,42.51,-93.37,Hardin,"Hardin County, Iowa"
50007,Alleman,IA,41.81,-93.61,Polk,"Polk County, Iowa"
50008,Allerton,IA,40.7,-93.36,Wayne,"Wayne County, Iowa"
50009,Altoona,IA,41.65,-93.47,Polk,"Polk County, Iowa"
50010,Ames,IA,42.02,-93.62,Story,"Story County, Iowa"
50011,Ames,IA,42.02,-93.62,Story,"Story County, Iowa"
50012,Ames,IA,42.02,-93.62,Story,"Story County, Iowa"
50013,Ames,IA,42.02,-93.62,Story,"Story County, Iowa"
50014,Ames,IA,42.02,-93.62,Story,"Story County, Iowa"
50020,Anita,IA,41.44,-94.76,Cass,"Cass County, Iowa"
50021,Ankeny,IA,41.72,-93.6,Polk,"Polk County, Iowa"
50022,Atlantic,IA,41.39,-95.01,Cass,"Cass County, Iowa"
50023,Ankeny,IA,41.71,-93.62,Polk,"Polk County, Iowa"
50025,Audubon,IA,41.71,-94.92,Audubon,"Audubon County, Iowa"
50026,Bagley,IA,41.84,-94.42,Guthrie,"Guthrie County, Iowa"
50027,Barnes City,IA,41.5,-92.46,Mahaska,"Mahaska County, Iowa"
50028,Baxter,IA,41.82,-93.15,Jasper,"Jasper County, Iowa"
50029,Bayard,IA,41.85,-94.55,Guthrie,"Guthrie County, Iowa"
50031,Beaver,IA,42.03,-94.14,Boone,"Boone County, Iowa"
50032,Berwick,IA,41.66,-93.55,Polk,"Polk County, Iowa"
50033,Bevington,IA,41.35,-93.79,Warren,"Warren County, Iowa"
50034,Blairsburg,IA,42.47,-93.64,Hamilton,"Hamilton County, Iowa"
50035,Bondurant,IA,41.68,-93.46,Polk,"Polk County, Iowa"
50036,Boone,IA,42.05,-93.87,Boone,"Boone County, Iowa"
50037,Boone,IA,42.05,-93.87,Boone,"Boone County, Iowa"
50038,Booneville,IA,41.53,-93.88,Dallas,"Dallas County, Iowa"
50039,Bouton,IA,41.85,-94.01,Dallas,"Dallas County, Iowa"
50040,Boxholm,IA,42.17,-94.1,Boone,"Boone County, Iowa"
50041,Bradford,IA,42.6,-93.2,Franklin,"Franklin County, Iowa"
50042,Brayton,IA,41.54,-94.92,Audubon,"Audubon County, Iowa"
50043,Buckeye,IA,42.41,-93.37,Hardin,"Hardin County, Iowa"
50044,Bussey,IA,41.2,-92.88,Marion,"Marion County, Iowa"
50046,Cambridge,IA,41.89,-93.53,Story,"Story County, Iowa"
50047,Carlisle,IA,41.51,-93.48,Warren,"Warren County, Iowa"
50048,Casey,IA,41.5,-94.52,Guthrie,"Guthrie County, Iowa"
50049,Chariton,IA,41.01,-93.3,Lucas,"Lucas County, Iowa"
50050,Churdan,IA,42.15,-94.47,Greene,"Greene County, Iowa"
50051,Clemons,IA,42.11,-93.15,Marshall,"Marshall County, Iowa"
50052,Clio,IA,40.63,-93.45,Wayne,"Wayne County, Iowa"
50054,Colfax,IA,41.67,-93.24,Jasper,"Jasper County, Iowa"
50055,Collins,IA,41.9,-93.3,Story,"Story County, Iowa"
50056,Colo,IA,42.01,-93.31,Story,"Story County, Iowa"
50057,Columbia,IA,41.18,-93.15,Marion,"Marion County, Iowa"
50058,Coon Rapids,IA,41.87,-94.67,Carroll,"Carroll County, Iowa"
50059,Cooper,IA,41.89,-94.33,Greene,"Greene County, Iowa"
50060,Corydon,IA,40.75,-93.31,Wayne,"Wayne County, Iowa"
50061,Cumming,IA,41.48,-93.76,Warren,"Warren County, Iowa"
50062,Melcher-dallas,IA,41.2,-93.27,Marion,"Marion County, Iowa"
50063,Dallas Center,IA,41.68,-93.98,Dallas,"Dallas County, Iowa"
50064,Dana,IA,42.1,-94.24,Greene,"Greene County, Iowa"
50065,Davis City,IA,40.64,-93.81,Decatur,"Decatur County, Iowa"
50066,Dawson,IA,41.84,-94.21,Dallas,"Dallas County, Iowa"
50067,Decatur,IA,40.76,-93.84,Decatur,"Decatur County, Iowa"
50068,Derby,IA,40.92,-93.45,Lucas,"Lucas County, Iowa"
50069,De Soto,IA,41.53,-94,Dallas,"Dallas County, Iowa"
50070,Dexter,IA,41.51,-94.22,Dallas,"Dallas County, Iowa"
50071,Dows,IA,42.65,-93.5,Wright,"Wright County, Iowa"
50072,Earlham,IA,41.49,-94.12,Madison,"Madison County, Iowa"
50073,Elkhart,IA,41.79,-93.51,Polk,"Polk County, Iowa"
50074,Ellston,IA,40.84,-94.1,Ringgold,"Ringgold County, Iowa"
50075,Ellsworth,IA,42.31,-93.58,Hamilton,"Hamilton County, Iowa"
50076,Exira,IA,41.59,-94.87,Audubon,"Audubon County, Iowa"
50078,Ferguson,IA,41.93,-92.86,Marshall,"Marshall County, Iowa"
50099,Boone,IA,42.05,-93.88,Boone,"Boone County, Iowa"
50101,Galt,IA,42.69,-93.6,Wright,"Wright County, Iowa"
50102,Garden City,IA,42.25,-93.4,Hardin,"Hardin County, Iowa"
50103,Garden Grove,IA,40.82,-93.6,Decatur,"Decatur County, Iowa"
50104,Gibson,IA,41.48,-92.39,Keokuk,"Keokuk County, Iowa"
50105,Gilbert,IA,42.1,-93.64,Story,"Story County, Iowa"
50106,Gilman,IA,41.87,-92.78,Marshall,"Marshall County, Iowa"
50107,Grand Junction,IA,42.03,-94.23,Greene,"Greene County, Iowa"
50108,Grand River,IA,40.81,-93.96,Decatur,"Decatur County, Iowa"
50109,Granger,IA,41.76,-93.82,Polk,"Polk County, Iowa"
50110,Gray,IA,41.84,-94.98,Audubon,"Audubon County, Iowa"
50111,Grimes,IA,41.66,-93.78,Polk,"Polk County, Iowa"
50112,Grinnell,IA,41.74,-92.72,Poweshiek,"Poweshiek County, Iowa"
50115,Guthrie Center,IA,41.67,-94.49,Guthrie,"Guthrie County, Iowa"
50116,Hamilton,IA,41.17,-92.9,Marion,"Marion County, Iowa"
50117,Hamlin,IA,41.64,-94.91,Audubon,"Audubon County, Iowa"
50118,Hartford,IA,41.45,-93.4,Warren,"Warren County, Iowa"
50119,Harvey,IA,41.31,-92.92,Marion,"Marion County, Iowa"
50120,Haverhill,IA,41.94,-92.96,Marshall,"Marshall County, Iowa"
50122,Hubbard,IA,42.3,-93.3,Hardin,"Hardin County, Iowa"
50123,Humeston,IA,40.86,-93.49,Wayne,"Wayne County, Iowa"
50124,Huxley,IA,41.89,-93.6,Story,"Story County, Iowa"
50125,Indianola,IA,41.36,-93.56,Warren,"Warren County, Iowa"
50126,Iowa Falls,IA,42.52,-93.26,Hardin,"Hardin County, Iowa"
50127,Ira,IA,41.73,-93.16,Jasper,"Jasper County, Iowa"
50128,Jamaica,IA,41.84,-94.3,Guthrie,"Guthrie County, Iowa"
50129,Jefferson,IA,42.01,-94.37,Greene,"Greene County, Iowa"
50130,Jewell,IA,42.31,-93.63,Hamilton,"Hamilton County, Iowa"
50131,Johnston,IA,41.68,-93.7,Polk,"Polk County, Iowa"
50132,Kamrar,IA,42.39,-93.72,Hamilton,"Hamilton County, Iowa"
50133,Kellerton,IA,40.71,-94.04,Ringgold,"Ringgold County, Iowa"
50134,Kelley,IA,41.95,-93.66,Story,"Story County, Iowa"
50135,Kellogg,IA,41.71,-92.9,Jasper,"Jasper County, Iowa"
50136,Keswick,IA,41.45,-92.23,Keokuk,"Keokuk County, Iowa"
50137,Killduff,IA,41.64,-92.9,Jasper,"Jasper County, Iowa"
50138,Knoxville,IA,41.31,-93.1,Marion,"Marion County, Iowa"
50139,Lacona,IA,41.18,-93.38,Warren,"Warren County, Iowa"
50140,Lamoni,IA,40.62,-93.93,Decatur,"Decatur County, Iowa"
50141,Laurel,IA,41.88,-92.92,Marshall,"Marshall County, Iowa"
50142,Le Grand,IA,42,-92.77,Marshall,"Marshall County, Iowa"
50143,Leighton,IA,41.33,-92.78,Mahaska,"Mahaska County, Iowa"
50144,Leon,IA,40.74,-93.75,Decatur,"Decatur County, Iowa"
50145,Liberty Center,IA,41.2,-93.49,Warren,"Warren County, Iowa"
50146,Linden,IA,41.64,-94.27,Dallas,"Dallas County, Iowa"
50147,Lineville,IA,40.58,-93.52,Wayne,"Wayne County, Iowa"
50148,Liscomb,IA,42.19,-93,Marshall,"Marshall County, Iowa"
50149,Lorimor,IA,41.12,-94.05,Union,"Union County, Iowa"
50150,Lovilia,IA,41.13,-92.9,Monroe,"Monroe County, Iowa"
50151,Lucas,IA,41.03,-93.46,Lucas,"Lucas County, Iowa"
50152,Luther,IA,41.96,-93.81,Boone,"Boone County, Iowa"
50153,Lynnville,IA,41.57,-92.78,Jasper,"Jasper County, Iowa"
50154,Mc Callsburg,IA,42.16,-93.39,Story,"Story County, Iowa"
50155,Macksburg,IA,41.21,-94.18,Madison,"Madison County, Iowa"
50156,Madrid,IA,41.87,-93.81,Boone,"Boone County, Iowa"
50157,Malcom,IA,41.7,-92.55,Poweshiek,"Poweshiek County, Iowa"
50158,Marshalltown,IA,42.03,-92.91,Marshall,"Marshall County, Iowa"
50160,Martensdale,IA,41.37,-93.73,Warren,"Warren County, Iowa"
50161,Maxwell,IA,41.89,-93.39,Story,"Story County, Iowa"
50162,Melbourne,IA,41.94,-93.1,Marshall,"Marshall County, Iowa"
50163,Melcher-dallas,IA,41.22,-93.16,Marion,"Marion County, Iowa"
50164,Menlo,IA,41.52,-94.4,Guthrie,"Guthrie County, Iowa"
50165,Millerton,IA,40.84,-93.3,Wayne,"Wayne County, Iowa"
50166,Milo,IA,41.28,-93.43,Warren,"Warren County, Iowa"
50167,Minburn,IA,41.75,-94.02,Dallas,"Dallas County, Iowa"
50168,Mingo,IA,41.76,-93.28,Jasper,"Jasper County, Iowa"
50169,Mitchellville,IA,41.66,-93.36,Polk,"Polk County, Iowa"
50170,Monroe,IA,41.52,-93.1,Jasper,"Jasper County, Iowa"
50171,Montezuma,IA,41.58,-92.52,Poweshiek,"Poweshiek County, Iowa"
50173,Montour,IA,41.98,-92.71,Tama,"Tama County, Iowa"
50174,Murray,IA,41.04,-93.94,Clarke,"Clarke County, Iowa"
50201,Nevada,IA,42.01,-93.45,Story,"Story County, Iowa"
50206,New Providence,IA,42.28,-93.17,Hardin,"Hardin County, Iowa"
50207,New Sharon,IA,41.47,-92.65,Mahaska,"Mahaska County, Iowa"
50208,Newton,IA,41.69,-93.04,Jasper,"Jasper County, Iowa"
50210,New Virginia,IA,41.18,-93.73,Warren,"Warren County, Iowa"
50211,Norwalk,IA,41.49,-93.68,Warren,"Warren County, Iowa"
